timestamp_unix,O1,O2,T3,T4
1762668844.655607,-39520.300925,-43827.481568,-45008.894056,-68848.483264
1762668844.671830,-39495.125413,-43802.686036,-44999.737293,-68842.001259
1762668844.675830,-39529.073983,-43829.388916,-45007.750392,-68850.770593
1762668844.681919,-39573.326707,-43870.966882,-45023.009181,-68864.509463
1762668844.685919,-39590.872824,-43892.331421,-45032.925904,-68869.084120
1762668844.692059,-39532.128721,-43837.778270,-45016.139746,-68851.917982
1762668844.696059,-39501.227438,-43799.251318,-45002.028346,-68838.186562
1762668844.692059,-39521.828294,-43809.168041,-45001.644641,-68841.233850
1762668844.696059,-39579.048753,-43876.688927,-45017.667115,-68862.982094
1762668844.702482,-39580.192417,-43883.174658,-45021.481812,-68862.982094
1762668844.706482,-39519.537240,-43824.046850,-44998.593628,-68843.528628
1762668844.702482,-39500.083774,-43795.436621,-44985.242188,-68834.371865
1762668844.706482,-39541.281760,-43845.407665,-45004.315674,-68849.630654
1762668844.722744,-39587.821811,-43884.318322,-45021.861792,-68861.074746
1762668844.726744,-39581.336081,-43881.647289,-45021.101832,-68859.927356
1762668844.722744,-39515.342563,-43827.481568,-45000.500977,-68841.233850
1762668844.726744,-39492.834359,-43807.260692,-44990.964234,-68835.131824
1762668844.730744,-39524.499327,-43831.296265,-44998.973608,-68843.528628
1762668844.734744,-39575.234056,-43870.966882,-45016.523451,-68857.260048
1762668844.733257,-39593.923837,-43889.276683,-45024.916530,-68860.307336
1762668844.737257,-39532.508701,-43838.541955,-45010.037720,-68839.713931
1762668844.743361,-39502.754807,-43805.353343,-45000.500977,-68831.317127
1762668844.747360,-39538.994431,-43826.717883,-45005.459338,-68840.853870
1762668844.743361,-39596.594870,-43893.475085,-45027.203858,-68862.214684
1762668844.747360,-39590.109140,-43890.040368,-45027.203858,-68854.585290
1762668844.753666,-39526.786655,-43829.005212,-45000.880957,-68832.084537
1762668844.757666,-39493.981749,-43795.816600,-44984.478503,-68829.029799
1762668844.773852,-39540.518075,-43840.449303,-45001.644641,-68844.288588
1762668844.777852,-39590.872824,-43880.123645,-45019.194484,-68852.677941
1762668844.773852,-39585.534483,-43878.596276,-45019.574463,-68850.770593
1762668844.777852,-39522.591978,-43825.190514,-44997.066259,-68834.371865
1762668844.784001,-39496.269077,-43799.251318,-44985.242188,-68825.215101
1762668844.788001,-39527.550340,-43822.903186,-44994.398952,-68831.697106
1762668844.784001,-39575.614035,-43860.666454,-45010.417700,-68844.668567
1762668844.788001,-39587.058127,-43877.452612,-45017.667115,-68848.483264
1762668844.818692,-39525.642991,-43824.810535,-44999.357313,-68830.177188
1762668844.822692,-39491.310716,-43789.714575,-44982.954860,-68821.020424
1762668844.818692,-39523.735642,-43811.459094,-44986.769557,-68828.649819
1762668844.822692,-39588.201791,-43882.030994,-45009.274036,-68855.732679
1762668844.824919,-39582.863450,-43883.554637,-45016.139746,-68855.732679
1762668844.828919,-39517.629892,-43825.574219,-44994.015247,-68833.224475
1762668844.826026,-39489.019662,-43798.487633,-44979.520142,-68826.742470
1762668844.830026,-39529.837668,-43833.583593,-44995.158911,-68840.853870
1762668844.835315,-39569.891989,-43875.545263,-45010.417700,-68856.880069
1762668844.839315,-39573.706686,-43879.359961,-45009.657741,-68855.732679
1762668844.835315,-39523.735642,-43826.717883,-44992.107898,-68838.566542
1762668844.839315,-39505.425841,-43822.519481,-44990.200549,-68837.806582
1762668844.862752,-39534.416050,-43837.398291,-44998.973608,-68845.435977
1762668844.866752,-39578.285068,-43874.401599,-45012.708753,-68857.260048
1762668844.862752,-39578.665048,-43886.989355,-45012.325048,-68857.640028
1762668844.866752,-39510.764182,-43833.963573,-44993.251562,-68840.473890
1762668844.866749,-39492.834359,-43816.417456,-44994.015247,-68837.419152
1762668844.870749,-39527.930319,-43831.676245,-44996.306300,-68840.093911
1762668844.868662,-39587.821811,-43894.618750,-45016.139746,-68859.547377
1762668844.872662,-39578.285068,-43893.091381,-45019.954443,-68856.492639
1762668844.882137,-39498.940110,-43829.005212,-44993.251562,-68833.604455
1762668844.886137,-39477.575570,-43799.251318,-44980.663806,-68827.502429
1762668844.896730,-39532.888681,-43848.462403,-44998.973608,-68843.528628
1762668844.900730,-39580.956101,-43883.938342,-45017.667115,-68855.732679
1762668844.896730,-39573.326707,-43880.887330,-45019.954443,-68856.112659
1762668844.900730,-39508.093148,-43829.005212,-44997.066259,-68838.186562
1762668844.913961,-39498.940110,-43811.075389,-44991.344213,-68834.371865
1762668844.917961,-39540.518075,-43838.161975,-44998.973608,-68842.001259
1762668844.924562,-39588.201791,-43878.979981,-45014.616102,-68851.158023
1762668844.928562,-39586.678147,-43898.053467,-45019.574463,-68855.352700
1762668844.932562,-39514.198899,-43837.018311,-44994.778931,-68838.946521
1762668844.936562,-39487.496018,-43806.880713,-44980.663806,-68832.084537
1762668844.924562,-39521.444589,-43829.388916,-44987.529516,-68838.186562
1762668844.928562,-39583.627135,-43892.711401,-45010.037720,-68856.492639
1762668844.942265,-39576.377720,-43889.660388,-45013.088733,-68855.352700
1762668844.946265,-39505.805820,-43824.810535,-44989.056885,-68832.464516
1762668844.943264,-39482.537657,-43802.686036,-44978.756458,-68827.122450
1762668844.947264,-39525.259286,-43851.893395,-44995.158911,-68845.435977
1762668844.957777,-39577.905089,-43886.225671,-45009.274036,-68858.399987
1762668844.961777,-39569.128305,-43877.832592,-45008.130372,-68854.585290
1762668844.957777,-39502.754807,-43823.283166,-44987.529516,-68836.659193
1762668844.961777,-39481.390268,-43808.788061,-44980.283827,-68830.937147
1762668844.987758,-39519.157261,-43830.912560,-44994.398952,-68838.946521
1762668844.991758,-39575.614035,-43873.637915,-45013.088733,-68853.065372
1762668844.988760,-39577.521384,-43894.238770,-45018.810779,-68858.020008
1762668844.992760,-39506.949484,-43831.676245,-44995.158911,-68835.899234
1762668844.989758,-39471.473545,-43806.117028,-44981.807470,-68829.409778
1762668844.993758,-39515.722543,-43835.870922,-44992.107898,-68838.946521
1762668845.001033,-39584.770799,-43885.461986,-45011.181384,-68851.917982
1762668845.005033,-39575.614035,-43883.554637,-45014.996082,-68848.103285
1762668845.011143,-39506.185800,-43822.519481,-44994.398952,-68832.844496
1762668845.015143,-39481.390268,-43791.241944,-44980.283827,-68824.067712
1762668845.019143,-39534.796029,-43852.657080,-44996.686280,-68842.001259
1762668845.023143,-39578.285068,-43889.660388,-45011.181384,-68852.677941
1762668845.011143,-39567.220956,-43882.410973,-45005.459338,-68845.815957
1762668845.015143,-39510.384202,-43830.912560,-44984.478503,-68829.789758
1762668845.031432,-39495.125413,-43819.468468,-44979.900122,-68827.502429
1762668845.035432,-39525.259286,-43843.120337,-44988.676906,-68835.899234
1762668845.031432,-39572.563022,-43881.267309,-45007.366687,-68848.483264
1762668845.035432,-39581.719786,-43901.104480,-45016.523451,-68854.205310
1762668845.051682,-39509.240538,-43840.449303,-44992.107898,-68831.697106
1762668845.055682,-39484.061301,-43807.644397,-44983.714819,-68821.400404
1762668845.061789,-39522.971958,-43829.005212,-44986.769557,-68827.502429
1762668845.065789,-39587.821811,-43895.382434,-45010.037720,-68849.250674
1762668845.069789,-39574.850351,-43890.040368,-45009.657741,-68843.528628
1762668845.073789,-39511.907846,-43830.532581,-44990.584254,-68824.067712
1762668845.063821,-39491.310716,-43805.353343,-44984.098524,-68822.547793
1762668845.067821,-39542.809129,-43855.708092,-45002.408326,-68838.186562
1762668845.071861,-39587.058127,-43895.762414,-45018.810779,-68850.390613
1762668845.075861,-39572.183043,-43885.082006,-45017.287135,-68845.048547
1762668845.071861,-39514.578879,-43835.490942,-44996.686280,-68827.502429
1762668845.075861,-39500.083774,-43819.468468,-44992.491603,-68825.975060
1762668845.092146,-39527.550340,-43835.110962,-44999.357313,-68832.464516
1762668845.096146,-39566.460997,-43871.350586,-45011.181384,-68842.381239
1762668845.092146,-39564.553648,-43886.989355,-45018.047094,-68845.815957
1762668845.096146,-39510.764182,-43829.005212,-44998.213649,-68828.269839
1762668845.102278,-39498.556405,-43809.168041,-44986.385852,-68821.020424
1762668845.106278,-39531.365037,-43834.347278,-44990.200549,-68829.789758
1762668845.122561,-39593.923837,-43902.248144,-45017.287135,-68853.825331
1762668845.126561,-39579.048753,-43894.618750,-45015.379786,-68849.250674
1762668845.122561,-39509.240538,-43832.819909,-44990.964234,-68829.029799
1762668845.126561,-39496.269077,-43816.417456,-44985.622168,-68824.067712
1762668845.142893,-39535.179734,-43851.513416,-44998.213649,-68837.419152
1762668845.146893,-39583.627135,-43890.804052,-45013.472438,-68848.103285
1762668845.142893,-39569.128305,-43883.554637,-45010.417700,-68840.473890
1762668845.146893,-39501.227438,-43829.768896,-44986.005872,-68823.687732
1762668845.150893,-39495.505393,-43817.944825,-44980.283827,-68824.067712
1762668845.154893,-39532.888681,-43846.935034,-44988.676906,-68832.084537
1762668845.152972,-39580.192417,-43883.938342,-45004.315674,-68842.761219
1762668845.156972,-39577.521384,-43895.382434,-45012.325048,-68845.435977
1762668845.164129,-39513.055235,-43836.634606,-44991.727918,-68824.455142
1762668845.168129,-39492.834359,-43809.168041,-44979.140162,-68816.825747
1762668845.164129,-39526.022971,-43833.203614,-44988.676906,-68824.835122
1762668845.168129,-39598.885924,-43906.826526,-45016.523451,-68848.483264
1762668845.173172,-39584.387094,-43895.762414,-45014.616102,-68841.621280
1762668845.177172,-39514.198899,-43833.583593,-44991.727918,-68821.020424
1762668845.183277,-39503.134787,-43818.704784,-44982.954860,-68820.253015
1762668845.187277,-39549.674839,-43861.430138,-45000.500977,-68837.039173
1762668845.193361,-39590.109140,-43898.433447,-45016.903430,-68847.343326
1762668845.197361,-39584.007114,-43892.331421,-45016.139746,-68843.528628
1762668845.213247,-39532.128721,-43843.884021,-44999.737293,-68823.307753
1762668845.217247,-39512.671530,-43832.056224,-44993.635267,-68821.020424
1762668845.221247,-39542.045444,-43851.513416,-44999.737293,-68833.224475
1762668845.225247,-39590.109140,-43888.133019,-45015.379786,-68843.528628
1762668845.213718,-39587.821811,-43898.053467,-45015.759766,-68843.908608
1762668845.217718,-39514.198899,-43830.148876,-44986.769557,-68817.205727
1762668845.250290,-39497.412741,-43809.551746,-44983.334839,-68816.825747
1762668845.254290,-39538.994431,-43841.976672,-44995.542616,-68831.697106
1762668845.250290,-39597.738534,-43905.299157,-45018.430799,-68849.250674
1762668845.254290,-39588.585496,-43898.433447,-45019.954443,-68846.195936
1762668845.250290,-39527.550340,-43842.356652,-44994.398952,-68826.742470
1762668845.254290,-39512.671530,-43825.954199,-44985.242188,-68822.160363
1762668845.258290,-39556.924254,-43859.522790,-44996.686280,-68836.659193
1762668845.262290,-39599.645883,-43899.577111,-45010.417700,-68845.048547
1762668845.250290,-39576.377720,-43884.702027,-45006.986707,-68837.039173
1762668845.254290,-39512.671530,-43832.439929,-44983.334839,-68818.345666
1762668845.270577,-39515.722543,-43836.254627,-44986.005872,-68824.455142
1762668845.274577,-39556.540549,-43865.244836,-44998.973608,-68837.039173
1762668845.270577,-39581.719786,-43897.669762,-45009.657741,-68845.435977
1762668845.274577,-39601.173252,-43915.979564,-45018.430799,-68848.863244
1762668845.280685,-39541.665465,-43854.564428,-45001.264662,-68830.937147
1762668845.284685,-39521.444589,-43830.912560,-44992.871583,-68825.595081
1762668845.280685,-39560.355246,-43859.142810,-45000.120997,-68832.844496
1762668845.284685,-39617.195725,-43924.756348,-45021.481812,-68853.065372
1762668845.300848,-39595.451206,-43914.072216,-45019.954443,-68848.103285
1762668845.304848,-39524.879307,-43845.027685,-44992.871583,-68825.975060
1762668845.300848,-39514.578879,-43827.097863,-44986.005872,-68820.640445
1762668845.304848,-39564.553648,-43877.832592,-45003.172010,-68835.511804
1762668845.310942,-39606.895298,-43914.072216,-45017.287135,-68844.288588
1762668845.314942,-39587.441832,-43896.526098,-45013.088733,-68837.039173
1762668845.310942,-39523.351938,-43844.647706,-44992.491603,-68819.113076
1762668845.314942,-39513.435215,-43829.005212,-44987.913221,-68816.825747
1762668845.331185,-39554.253221,-43857.999146,-44996.686280,-68824.067712
1762668845.335185,-39596.594870,-43892.331421,-45011.565089,-68833.991885
1762668845.331185,-39592.400193,-43896.906078,-45014.996082,-68837.419152
1762668845.335185,-39519.537240,-43836.634606,-44992.871583,-68818.345666
1762668845.351594,-39502.754807,-43818.704784,-44984.098524,-68814.918399
1762668845.355594,-39549.294859,-43841.592968,-44990.964234,-68824.835122
1762668845.361719,-39596.594870,-43903.391808,-45010.801405,-68844.288588
1762668845.365719,-39580.192417,-43888.896704,-45006.223023,-68835.899234
1762668845.361719,-39516.106248,-43825.190514,-44981.047511,-68811.863661
1762668845.365719,-39510.000497,-43817.944825,-44977.992773,-68808.048964
1762668845.371775,-39558.447897,-43861.050159,-44992.871583,-68825.975060
1762668845.375775,-39598.885924,-43901.868165,-45008.894056,-68839.713931
1762668845.371775,-39579.048753,-43888.516724,-45006.223023,-68834.751844
1762668845.375775,-39522.591978,-43845.791370,-44987.149537,-68820.640445
1762668845.392052,-39511.907846,-43838.925660,-44984.862208,-68814.530969
